split,batch_size,microbatch_size,num_microbatches,max_new_tokens,peak_rank0_40gb_mb,peak_rank1_20gb_mb,peak_rank2_10gb_mb,peak_rank3_10gb_mb,avg_rank0_40gb_mb,avg_rank1_20gb_mb,avg_rank2_10gb_mb,avg_rank3_10gb_mb,total_latency_ms,status
"[26, 9, 3, 2]",64,8,8,512,33740,11415,3926,6070,28183,10106,3543,3689,432554.1875,ok
"[26, 9, 3, 2]",64,4,16,512,34158,11541,3956,4790,29870,10440,3627,3758,827476.9375,ok
"[26, 9, 3, 2]",64,2,32,512,34980,11819,4042,6070,31150,10712,3706,3810,,hang
"[26, 9, 4, 1]",64,32,2,512,40056,14303,5310,5010,24597,9661,4474,2660,131965.1875,ok
"[26, 9, 4, 1]",64,16,4,512,37088,12415,5542,3730,26301,9815,4548,2633,230200.046875,ok
"[26, 9, 4, 1]",64,8,8,512,33740,11415,5162,5010,28143,10097,4635,2585,428986.0,ok
"[26, 9, 4, 1]",64,4,16,512,34138,11541,5206,3730,29880,10435,4761,2612,827264.0625,ok
"[26, 9, 4, 1]",64,2,32,512,34980,11819,5326,3730,31164,10713,4867,2644,,hang
"[26, 10, 2, 2]",64,32,2,512,40056,16325,2978,6070,24453,10625,2505,3689,128538.84375,ok
"[26, 10, 2, 2]",64,16,4,512,37048,13795,2692,6070,26254,10782,2420,3631,224772.046875,ok
"[26, 10, 2, 2]",64,8,8,512,33740,12651,2690,6070,28066,11133,2437,3680,418515.0,ok
"[26, 10, 2, 2]",64,4,16,512,34158,12813,2724,6070,29837,11536,2491,3754,806674.75,ok
"[26, 10, 2, 2]",64,2,32,512,34980,13103,2758,4790,31123,11857,2539,3809,,hang
"[26, 10, 3, 1]",64,32,2,512,40056,16325,4038,5010,24446,10619,3482,2650,128607.1953125,ok
"[26, 10, 3, 1]",64,16,4,512,37048,13795,4094,5010,26273,10791,3483,2633,224752.171875,ok
"[26, 10, 3, 1]",64,8,8,512,33740,12651,3926,5010,28079,11141,3537,2582,418628.78125,ok
"[26, 10, 3, 1]",64,4,16,512,34158,12813,3956,3730,29827,11547,3625,2612,806264.1875,ok
"[26, 10, 3, 1]",64,2,32,512,34980,13103,4042,3730,31132,11861,3705,2643,,hang
"[26, 10, 4, 0]",64,32,2,512,40056,16325,5310,3950,24570,10617,4456,1453,128555.1328125,ok
"[26, 10, 4, 0]",64,16,4,512,37048,13795,5542,3950,26235,10791,4550,1442,224571.75,ok
"[26, 10, 4, 0]",64,8,8,512,33740,12651,5162,2670,28127,11155,4643,1447,418617.6875,ok
"[26, 10, 4, 0]",64,4,16,512,34158,12813,5206,3950,29838,11538,4755,1464,807315.6875,ok
"[26, 10, 4, 0]",64,2,32,512,34982,13103,5328,3950,31117,11861,4865,1455,1579847.875,ok
"[27, 7, 4, 2]",64,32,2,512,40030,11021,5310,4790,25300,7664,4467,3702,133854.5625,ok
"[27, 7, 4, 2]",64,16,4,512,38428,9745,5542,6070,27229,7782,4556,3642,233234.71875,ok
"[27, 7, 4, 2]",64,8,8,512,34976,8943,5162,4790,29148,7983,4644,3692,437173.9375,ok
"[27, 7, 4, 2]",64,4,16,512,35410,9057,5206,4790,30952,8214,4763,3758,837406.1875,ok
"[27, 7, 4, 2]",64,2,32,512,36246,9271,5326,4790,32276,8413,4865,3810,,hang
"[27, 8, 3, 2]",64,32,2,512,40030,13067,4038,6070,25163,8666,3476,3685,130367.71875,ok
"[27, 8, 3, 2]",64,16,4,512,38428,11125,4094,6070,27151,8789,3479,3634,227727.34375,ok
"[27, 8, 3, 2]",64,8,8,512,34976,10179,3926,6070,29062,9029,3538,3685,423746.84375,ok
"[27, 8, 3, 2]",64,4,16,512,35410,10289,3956,6070,30895,9317,3626,3755,817300.25,ok
"[27, 8, 3, 2]",64,2,32,512,36246,10555,4042,6070,32239,9558,3703,3809,,hang
"[27, 8, 4, 1]",64,32,2,512,40190,13067,5310,5010,25254,8714,4470,2658,130362.0625,ok
"[27, 8, 4, 1]",64,16,4,512,38428,11125,5542,5010,27078,8802,4550,2633,227672.25,ok
"[27, 8, 4, 1]",64,8,8,512,34976,10179,5162,3730,29081,9037,4636,2586,424151.6875,ok
"[27, 8, 4, 1]",64,4,16,512,35410,10289,5206,5010,30872,9321,4757,2612,817489.125,ok
"[27, 8, 4, 1]",64,2,32,512,36244,10555,5328,5010,32239,9558,4864,2643,,hang
"[27, 9, 2, 2]",64,32,2,512,40190,14303,2978,6070,25090,9594,2500,3678,127133.6796875,ok
"[27, 9, 2, 2]",64,16,4,512,38428,12415,2692,6070,27013,9777,2419,3630,222092.921875,ok
"[27, 9, 2, 2]",64,8,8,512,34976,11415,2690,6070,28981,10077,2434,3682,413561.1875,ok
"[27, 9, 2, 2]",64,4,16,512,35410,11541,2724,6070,30818,10424,2489,3753,796997.25,ok
"[27, 9, 2, 2]",64,2,32,512,36244,11819,2758,4790,32194,10704,2537,3807,1562246.75,ok
"[27, 9, 3, 1]",64,32,2,512,40190,14303,4038,5010,24970,9617,3476,2640,126917.625,ok
"[27, 9, 3, 1]",64,16,4,512,38428,12415,4094,5010,27091,9779,3476,2630,222030.890625,ok
"[27, 9, 3, 1]",64,8,8,512,34976,11415,3926,5010,28972,10077,3534,2581,413818.6875,ok
"[27, 9, 3, 1]",64,4,16,512,35410,11541,3956,5010,30829,10425,3621,2611,797160.75,ok
"[27, 9, 3, 1]",64,2,32,512,36246,11819,4042,3730,32210,10700,3702,2641,,hang
"[27, 9, 4, 0]",64,32,2,512,40030,14303,5310,3950,25083,9582,4442,1447,126942.84375,ok
"[27, 9, 4, 0]",64,16,4,512,38428,12415,5542,2670,27044,9797,4550,1442,222535.8125,ok
"[27, 9, 4, 0]",64,8,8,512,34976,11415,5162,3950,28922,10074,4629,1445,413232.6875,ok
"[27, 9, 4, 0]",64,4,16,512,35410,11541,5206,2670,30846,10432,4757,1464,796798.25,ok
"[27, 9, 4, 0]",64,2,32,512,36244,11819,5328,2670,32213,10702,4863,1453,,hang
"[27, 10, 2, 1]",64,32,2,512,40030,16325,2978,5010,24912,10588,2491,2641,123631.78125,ok
"[27, 10, 2, 1]",64,16,4,512,38428,13795,2692,5010,26932,10755,2414,2623,216640.453125,ok
"[27, 10, 2, 1]",64,8,8,512,34976,12651,2690,3730,28885,11128,2435,2581,402988.5625,ok
"[27, 10, 2, 1]",64,4,16,512,35410,12813,2724,5010,30764,11526,2487,2609,777272.125,ok
"[27, 10, 2, 1]",64,2,32,512,36246,13103,2758,5010,32184,11841,2536,2641,,hang
"[27, 10, 3, 0]",64,32,2,512,40190,16325,4038,3950,24947,10577,3468,1447,123725.4140625,ok
"[27, 10, 3, 0]",64,16,4,512,38428,13795,4094,2670,26891,10786,3475,1443,216113.8125,ok
"[27, 10, 3, 0]",64,8,8,512,34976,12651,3926,3950,28874,11117,3531,1443,403231.9375,ok
"[27, 10, 3, 0]",64,4,16,512,35410,12813,3956,2670,30775,11524,3621,1463,775772.3125,ok
"[27, 10, 3, 0]",64,2,32,512,36246,13103,4042,2670,32178,11847,3701,1454,1520320.375,ok
"[28, 6, 4, 2]",64,32,2,512,39468,9013,5310,6070,25700,6614,4476,3705,132111.234375,ok
"[28, 6, 4, 2]",64,16,4,512,39798,8365,5542,6070,27980,6716,4540,3630,230563.453125,ok
"[28, 6, 4, 2]",64,8,8,512,36212,7707,5162,6070,30067,6891,4642,3690,432046.84375,ok
"[28, 6, 4, 2]",64,4,16,512,36642,7785,5206,4790,31958,7081,4759,3755,834563.5625,ok
"[28, 6, 4, 2]",64,2,32,512,37530,7987,5326,6070,33373,7257,4865,3810,1636343.375,ok
"[28, 7, 3, 2]",64,32,2,512,39468,11021,4038,4790,25509,7624,3476,3684,129625.5625,ok
"[28, 7, 3, 2]",64,16,4,512,39798,9745,4094,6070,27912,7742,3472,3627,226668.703125,ok
"[28, 7, 3, 2]",64,8,8,512,36212,8943,3926,4790,29926,7956,3536,3682,422368.53125,ok
"[28, 7, 3, 2]",64,4,16,512,36642,9057,3956,6070,31870,8202,3623,3753,814502.0625,ok
"[28, 7, 3, 2]",64,2,32,512,37530,9271,4042,6070,33331,8402,3701,3807,,hang
"[28, 7, 4, 1]",64,32,2,512,39468,11021,5310,5010,25487,7629,4456,2647,129488.796875,ok
"[28, 7, 4, 1]",64,16,4,512,39798,9745,5542,5010,27912,7746,4538,2624,226674.046875,ok
"[28, 7, 4, 1]",64,8,8,512,36212,8943,5162,3730,29937,7949,4630,2580,422183.9375,ok
"[28, 7, 4, 1]",64,4,16,512,36642,9057,5206,5010,31904,8203,4755,2611,815388.8125,ok
"[28, 7, 4, 1]",64,2,32,512,37528,9271,5326,5010,33331,8409,4861,2643,,hang
"[28, 8, 2, 2]",64,32,2,512,39468,13067,2978,6070,25507,8676,2497,3687,126231.96875,ok
"[28, 8, 2, 2]",64,16,4,512,39798,11125,2692,4790,27828,8764,2414,3622,221082.5,ok
"[28, 8, 2, 2]",64,8,8,512,36212,10179,2690,6070,29875,9004,2430,3677,411707.8125,ok
"[28, 8, 2, 2]",64,4,16,512,36642,10289,2724,6070,31842,9308,2487,3752,794281.3125,ok
"[28, 8, 2, 2]",64,2,32,512,37530,10555,2758,6070,33298,9554,2537,3808,,hang
"[28, 8, 3, 1]",64,32,2,512,39468,13067,4038,5010,25389,8649,3472,2642,126117.59375,ok
"[28, 8, 3, 1]",64,16,4,512,39798,11125,4094,5010,27791,8771,3471,2624,220936.234375,ok
"[28, 8, 3, 1]",64,8,8,512,36212,10179,3926,5010,29883,9022,3535,2582,411930.5625,ok
"[28, 8, 3, 1]",64,4,16,512,36642,10289,3956,5010,31827,9304,3618,2609,794393.8125,ok
"[28, 8, 3, 1]",64,2,32,512,37528,10555,4042,5010,33277,9550,3700,2641,1556460.375,ok
"[28, 8, 4, 0]",64,32,2,512,39468,13067,5310,2670,25519,8689,4454,1452,126143.0,ok
"[28, 8, 4, 0]",64,16,4,512,39798,11125,5542,2670,27863,8786,4549,1440,220882.34375,ok
"[28, 8, 4, 0]",64,8,8,512,36212,10179,5162,3950,29854,9013,4627,1445,411718.96875,ok
"[28, 8, 4, 0]",64,4,16,512,36642,10289,5206,3950,31824,9309,4751,1463,793203.5625,ok
"[28, 8, 4, 0]",64,2,32,512,37528,10555,5328,3950,33300,9552,4860,1455,1554469.75,ok
"[28, 9, 2, 1]",64,32,2,512,39764,14303,2978,3730,25298,9579,2485,2637,122655.390625,ok
"[28, 9, 2, 1]",64,16,4,512,39798,12415,2692,5010,27677,9762,2408,2621,215240.75,ok
"[28, 9, 2, 1]",64,8,8,512,36212,11415,2690,5010,29782,10059,2430,2577,400794.9375,ok
"[28, 9, 2, 1]",64,4,16,512,36642,11541,2724,5010,31762,10400,2485,2609,773521.3125,ok
"[28, 9, 2, 1]",64,2,32,512,37530,11819,2758,5010,33258,10687,2535,2641,,hang
"[28, 9, 3, 0]",64,32,2,512,39468,14303,4038,2670,25382,9609,3475,1445,122755.53125,ok
"[28, 9, 3, 0]",64,16,4,512,39798,12415,4094,3950,27656,9731,3460,1438,215203.828125,ok
"[28, 9, 3, 0]",64,8,8,512,36212,11415,3926,3950,29779,10061,3528,1444,401177.71875,ok
"[28, 9, 3, 0]",64,4,16,512,36642,11541,3956,3950,31794,10414,3621,1464,772138.875,ok
"[28, 9, 3, 0]",64,2,32,512,37530,11819,4042,3950,33243,10688,3699,1454,,hang
"[28, 10, 1, 1]",64,32,2,512,39468,16325,1790,5010,25254,10587,1428,2637,119309.78125,ok
"[28, 10, 1, 1]",64,16,4,512,39798,13795,1514,5010,27628,10761,1356,2621,209443.515625,ok
"[28, 10, 1, 1]",64,8,8,512,36212,12651,1454,5010,29683,11078,1331,2573,390262.0,ok
"[28, 10, 1, 1]",64,4,16,512,36642,12813,1454,5010,31707,11501,1337,2604,752798.9375,ok
"[28, 10, 1, 1]",64,2,32,512,37530,13103,1474,5010,33215,11834,1369,2640,,hang
"[28, 10, 2, 0]",64,32,2,512,39468,16325,2978,3950,25160,10567,2478,1445,119107.328125,ok
"[28, 10, 2, 0]",64,16,4,512,39798,13795,2692,3950,27567,10726,2407,1439,209283.4375,ok
"[28, 10, 2, 0]",64,8,8,512,36212,12651,2690,3950,29704,11101,2427,1443,390055.21875,ok
"[28, 10, 2, 0]",64,4,16,512,36642,12813,2724,3950,31727,11500,2483,1462,751461.875,ok
"[28, 10, 2, 0]",64,2,32,512,37530,13103,2758,3950,33216,11834,2535,1454,,hang
"[29, 5, 4, 2]",64,32,2,512,40170,7071,5310,6070,26162,5543,4461,3688,131223.296875,ok
"[29, 5, 4, 2]",64,16,4,512,39032,6985,5542,6070,28508,5678,4543,3631,229613.546875,ok
"[29, 5, 4, 2]",64,8,8,512,37448,6471,5162,6070,30927,5794,4637,3687,427411.3125,ok
"[29, 5, 4, 2]",64,4,16,512,37914,6553,5206,6070,32953,5963,4757,3756,824069.3125,ok
"[29, 5, 4, 2]",64,2,32,512,38832,6703,5326,6070,34451,6097,4863,3808,,hang
"[29, 6, 3, 2]",64,32,2,512,40170,9013,4038,6070,26126,6594,3473,3689,127935.0390625,ok
"[29, 6, 3, 2]",64,16,4,512,39374,8365,4094,6070,28395,6722,3473,3630,223739.34375,ok
"[29, 6, 3, 2]",64,8,8,512,37448,7707,3926,6070,30819,6871,3532,3683,416809.59375,ok
"[29, 6, 3, 2]",64,4,16,512,37914,7785,3956,4790,32885,7071,3618,3751,803477.8125,ok
"[29, 6, 3, 2]",64,2,32,512,38832,7987,4042,6070,34396,7248,3699,3805,,hang
"[29, 6, 4, 1]",64,32,2,512,40170,9013,5310,3730,26055,6574,4453,2640,127931.015625,ok
"[29, 6, 4, 1]",64,16,4,512,39032,8365,5542,5010,28377,6705,4533,2621,223913.09375,ok
"[29, 6, 4, 1]",64,8,8,512,37448,7707,5162,5010,30808,6870,4627,2580,416908.71875,ok
"[29, 6, 4, 1]",64,4,16,512,37914,7785,5206,5010,32895,7079,4754,2612,803946.875,ok
"[29, 6, 4, 1]",64,2,32,512,38834,7987,5326,5010,34408,7249,4859,2643,,hang
"[29, 7, 2, 2]",64,32,2,512,40170,11021,2978,4790,25977,7627,2490,3678,124383.6484375,ok
"[29, 7, 2, 2]",64,16,4,512,39032,9745,2692,6070,28272,7725,2409,3619,218203.375,ok
"[29, 7, 2, 2]",64,8,8,512,37448,8943,2690,6070,30746,7937,2428,3677,406382.625,ok
"[29, 7, 2, 2]",64,4,16,512,37914,9057,2724,6070,32842,8194,2487,3752,783759.375,ok
"[29, 7, 2, 2]",64,2,32,512,38832,9271,2758,4790,34377,8398,2536,3806,1534519.875,ok
"[29, 7, 3, 1]",64,32,2,512,40170,11021,4038,3730,25973,7636,3475,2638,124427.4921875,ok
"[29, 7, 3, 1]",64,16,4,512,39032,9745,4094,5010,28259,7740,3467,2620,218141.90625,ok
"[29, 7, 3, 1]",64,8,8,512,37448,8943,3926,5010,30759,7945,3532,2580,406382.3125,ok
"[29, 7, 3, 1]",64,4,16,512,37914,9057,3956,5010,32821,8193,3620,2610,783419.9375,ok
"[29, 7, 3, 1]",64,2,32,512,38832,9271,4042,5010,34370,8396,3699,2641,1535606.0,ok
"[29, 7, 4, 0]",64,32,2,512,40170,11021,5310,3950,25952,7626,4441,1450,124408.8125,ok
"[29, 7, 4, 0]",64,16,4,512,39536,9745,5542,2670,28320,7739,4534,1437,218070.03125,ok
"[29, 7, 4, 0]",64,8,8,512,37448,8943,5162,3950,30741,7930,4619,1443,406279.4375,ok
"[29, 7, 4, 0]",64,4,16,512,37914,9057,5206,3950,32760,8188,4747,1463,782537.75,ok
"[29, 7, 4, 0]",64,2,32,512,38832,9271,5326,3950,34372,8399,4858,1455,1533212.5,ok
"[29, 8, 2, 1]",64,32,2,512,40170,13067,2978,5010,25792,8629,2479,2631,121019.6796875,ok
"[29, 8, 2, 1]",64,16,4,512,39032,11125,2692,5010,28176,8753,2408,2617,212533.828125,ok
"[29, 8, 2, 1]",64,8,8,512,37448,10179,2690,5010,30668,8993,2428,2576,395807.53125,ok
"[29, 8, 2, 1]",64,4,16,512,37914,10289,2724,5010,32775,9299,2485,2607,762954.5,ok
"[29, 8, 2, 1]",64,2,32,512,38834,10555,2758,5010,34326,9540,2534,2640,1496244.25,ok
"[29, 8, 3, 0]",64,32,2,512,40170,13067,4038,2670,25754,8635,3463,1446,120966.9609375,ok
"[29, 8, 3, 0]",64,16,4,512,39140,11125,4094,3950,28105,8748,3462,1439,212340.8125,ok
"[29, 8, 3, 0]",64,8,8,512,37448,10179,3926,3950,30596,8993,3522,1442,395544.65625,ok
"[29, 8, 3, 0]",64,4,16,512,37914,10289,3956,3950,32744,9289,3613,1462,763080.1875,ok
"[29, 8, 3, 0]",64,2,32,512,38832,10555,4042,2670,34332,9543,3699,1453,1494036.5,ok
"[29, 9, 1, 1]",64,32,2,512,40170,14303,1790,5010,25710,9563,1421,2631,117633.3828125,ok
"[29, 9, 1, 1]",64,16,4,512,39032,12415,1514,5010,28096,9746,1353,2618,206902.703125,ok
"[29, 9, 1, 1]",64,8,8,512,37448,11415,1454,5010,30590,10035,1330,2574,385241.03125,ok
"[29, 9, 1, 1]",64,4,16,512,37914,11541,1454,5010,32681,10399,1337,2607,742683.0625,ok
"[29, 9, 1, 1]",64,2,32,512,38834,11819,1474,5010,34291,10680,1368,2640,,hang
"[29, 9, 2, 0]",64,32,2,512,40170,14303,2978,3950,25656,9526,2466,1441,117470.5,ok
"[29, 9, 2, 0]",64,16,4,512,39032,12415,2692,3950,28090,9745,2408,1438,206710.28125,ok
"[29, 9, 2, 0]",64,8,8,512,37448,11415,2690,2670,30588,10044,2428,1444,385099.90625,ok
"[29, 9, 2, 0]",64,4,16,512,37914,11541,2724,3950,32665,10389,2482,1462,741936.0,ok
"[29, 9, 2, 0]",64,2,32,512,38834,11819,2758,3950,34283,10675,2533,1454,,hang
"[29, 10, 1, 0]",64,32,2,512,40170,16325,1790,3950,25542,10536,1411,1442,114240.359375,ok
"[29, 10, 1, 0]",64,16,4,512,39284,13795,1514,2670,27874,10720,1348,1437,201192.453125,ok
"[29, 10, 1, 0]",64,8,8,512,37448,12651,1454,2670,30403,11073,1328,1442,374215.78125,ok
"[29, 10, 1, 0]",64,4,16,512,37914,12813,1454,3950,32596,11483,1335,1461,721245.625,ok
"[29, 10, 1, 0]",64,2,32,512,38832,13103,1474,3950,34233,11820,1368,1453,,hang
"[30, 5, 3, 2]",64,32,2,512,40186,7071,4038,6070,26605,5531,3469,3676,126220.3203125,ok
"[30, 5, 3, 2]",64,16,4,512,39934,6985,4094,6070,29019,5666,3468,3628,220956.3125,ok
"[30, 5, 3, 2]",64,8,8,512,38684,6471,3926,6070,31689,5777,3529,3674,411381.65625,ok
"[30, 5, 3, 2]",64,4,16,512,39166,6553,3956,6070,33838,5950,3616,3747,793442.375,ok
"[30, 5, 3, 2]",64,2,32,512,40098,6703,4042,6070,35492,6092,3701,3806,1558153.5,ok
"[30, 5, 4, 1]",64,32,2,512,40186,7071,5310,5010,26644,5528,4453,2642,126249.7734375,ok
"[30, 5, 4, 1]",64,16,4,512,39934,6945,5542,5010,29065,5655,4528,2618,221102.890625,ok
"[30, 5, 4, 1]",64,8,8,512,38684,6471,5162,5010,31709,5788,4626,2581,411517.59375,ok
"[30, 5, 4, 1]",64,4,16,512,39166,6553,5206,5010,33864,5954,4749,2611,794228.625,ok
"[30, 5, 4, 1]",64,2,32,512,40098,6703,5326,5010,35479,6088,4856,2641,,hang
"[30, 6, 2, 2]",64,32,2,512,40186,9013,2978,6070,26470,6566,2480,3669,122751.3515625,ok
"[30, 6, 2, 2]",64,16,4,512,39934,8365,2692,6070,28991,6706,2412,3627,215471.828125,ok
"[30, 6, 2, 2]",64,8,8,512,38684,7707,2690,6070,31630,6866,2427,3679,401179.125,ok
"[30, 6, 2, 2]",64,4,16,512,39166,7785,2724,6070,33779,7065,2483,3747,773676.125,ok
"[30, 6, 2, 2]",64,2,32,512,40098,7987,2758,4790,35437,7242,2534,3803,1517023.875,ok
"[30, 6, 3, 1]",64,32,2,512,40186,9013,4038,5010,26475,6558,3460,2632,122803.3203125,ok
"[30, 6, 3, 1]",64,16,4,512,39934,8365,4094,5010,28867,6683,3458,2617,215460.265625,ok
"[30, 6, 3, 1]",64,8,8,512,38684,7707,3926,3730,31628,6866,3529,2579,401047.75,ok
"[30, 6, 3, 1]",64,4,16,512,39166,7785,3956,5010,33795,7064,3615,2608,773523.375,ok
"[30, 6, 3, 1]",64,2,32,512,40098,7987,4042,5010,35438,7242,3697,2640,,hang
"[30, 6, 4, 0]",64,32,2,512,40186,9013,5310,2670,26504,6554,4430,1442,122572.3125,ok
"[30, 6, 4, 0]",64,16,4,512,39934,8365,5542,3950,28892,6693,4531,1439,214393.234375,ok
"[30, 6, 4, 0]",64,8,8,512,38684,7707,5162,3950,31583,6858,4619,1444,399584.8125,ok
"[30, 6, 4, 0]",64,4,16,512,39166,7785,5206,3950,33794,7066,4746,1463,769675.0625,ok
"[30, 6, 4, 0]",64,2,32,512,40098,7987,5328,2670,35438,7245,4858,1454,,hang
"[30, 7, 2, 1]",64,32,2,512,40186,11021,2978,5010,26357,7530,2473,2621,119099.71875,ok
"[30, 7, 2, 1]",64,16,4,512,39934,9745,2692,5010,28764,7711,2405,2613,209211.421875,ok
"[30, 7, 2, 1]",64,8,8,512,38684,8943,2690,3730,31512,7921,2424,2574,389143.21875,ok
"[30, 7, 2, 1]",64,4,16,512,39166,9057,2724,5010,33703,8176,2481,2606,749673.8125,ok
"[30, 7, 2, 1]",64,2,32,512,40098,9271,2758,5010,35392,8389,2534,2640,,hang
"[30, 7, 3, 0]",64,32,2,512,40186,11021,4038,2670,26349,7587,3452,1436,118919.609375,ok
"[30, 7, 3, 0]",64,16,4,512,39934,9745,4094,3950,28743,7717,3457,1439,208772.640625,ok
"[30, 7, 3, 0]",64,8,8,512,38684,8943,3926,2670,31497,7924,3526,1443,388790.03125,ok
"[30, 7, 3, 0]",64,4,16,512,39166,9057,3956,2670,33722,8180,3611,1461,749681.8125,ok
"[30, 7, 3, 0]",64,2,32,512,40098,9271,4042,3950,35404,8392,3696,1454,,hang
"[30, 8, 1, 1]",64,32,2,512,40186,13067,1790,3730,26252,8582,1411,2616,115340.796875,ok
"[30, 8, 1, 1]",64,16,4,512,39934,11125,1514,5010,28675,8725,1348,2610,204101.03125,ok
"[30, 8, 1, 1]",64,8,8,512,38684,10179,1454,5010,31404,8977,1329,2574,379366.5,ok
"[30, 8, 1, 1]",64,4,16,512,39166,10289,1454,5010,33650,9283,1336,2607,733449.1875,ok
"[30, 8, 1, 1]",64,2,32,512,40098,10555,1474,5010,35349,9530,1367,2638,,hang
"[30, 8, 2, 0]",64,32,2,512,40186,13067,2978,3950,26171,8604,2465,1443,115965.5859375,ok
"[30, 8, 2, 0]",64,16,4,512,40122,11125,2692,3950,28730,8710,2400,1437,204231.65625,ok
"[30, 8, 2, 0]",64,8,8,512,38684,10179,2690,3950,31392,8963,2420,1441,380040.0,ok
"[30, 8, 2, 0]",64,4,16,512,39166,10289,2724,3950,33667,9281,2481,1462,732883.6875,ok
"[30, 8, 2, 0]",64,2,32,512,40098,10555,2758,3950,35321,9528,2531,1453,,hang
"[30, 9, 1, 0]",64,32,2,512,40186,14303,1790,2670,26083,9517,1408,1436,112721.6328125,ok
"[30, 9, 1, 0]",64,16,4,512,39934,12415,1514,3950,28549,9718,1346,1438,198653.953125,ok
"[30, 9, 1, 0]",64,8,8,512,38684,11415,1454,3950,31296,10000,1325,1440,369468.5625,ok
"[30, 9, 1, 0]",64,4,16,512,39166,11541,1454,3950,33608,10381,1336,1462,712265.375,ok
"[30, 9, 1, 0]",64,2,32,512,40098,11819,1474,3950,35302,10667,1367,1452,,hang
